device_id,dev_eui,dev_addr,timestamp,temperature,humidity,barometric_pressure,analog_in_1,analog_in_2,rssi,snr,latitude,longitude,gateway_id,frequency,spreading_factor,bandwidth
device-4178,616416601C0880FD,5B977A24,2025-04-17T09:26:40,42.08,83.6,1026.6,1.89,1.25,-86,-18.6,-8.425605,133.664337,science-spend,868300000,11,250000
device-1279,9ACDE48639BE9B29,3A98C691,2025-03-24T06:14:42,6.44,75.57,957.6,1.52,0.74,-113,-12.61,57.375513,-165.424325,also-listen,869500000,12,125000
device-0994,2C69855C07547834,A5D29CD8,2025-02-05T16:39:57,28.78,83.97,996.1,0.87,0.99,-74,3.84,-3.423316,-19.176073,food-show-benefit,868300000,9,125000
device-1633,FDCA44134B2ADC4B,79103ED0,2024-11-03T09:37:13,19.49,73.83,1002.3,4.07,1.37,-113,-13.39,58.748037,-58.611282,just-rest-assume,869500000,11,250000
device-0143,C5FC54D98C71CAC9,439084BB,2025-01-20T05:08:42,6.68,78.06,1029.4,2.92,0.71,-94,9.62,-75.141098,139.946351,daughter,869500000,12,125000
device-4548,FA0831C6EA6198EC,A63C3112,2024-12-15T23:47:09,-8.98,85.63,1026.6,3.9,2.18,-82,-8.43,28.409296,-11.560514,quality-talk-we,869500000,11,250000
device-3249,6B937CDBD8082286,5EA488A4,2024-11-12T01:32:55,16.21,37.43,1015.1,0.71,1.91,-94,6.97,80.040323,98.38792,conference-while,868300000,8,125000
device-2838,808BA61B953DD1E0,DAD2247C,2025-02-10T15:06:39,43.19,30.47,1047.0,2.61,4.16,-74,2.87,15.143375,153.546925,item-open-activity,867100000,8,125000
device-0140,C3C75319BB244EAE,EC3376C0,2024-09-11T03:00:08,39.18,18.2,966.9,4.61,2.99,-93,13.84,63.846562,105.45689,federal-into-need,869500000,11,125000
device-3397,A202EED85BA8D703,2F2BA5BF,2025-01-10T15:31:13,-9.64,15.33,981.0,3.24,0.98,-102,8.46,-6.967527,-109.948244,official-deep,867100000,10,125000
device-2468,6926950B8D0E4C2D,E2A00CC3,2024-08-07T05:05:11,-1.87,23.11,950.6,3.47,2.48,-72,-9.44,-85.830064,48.068364,whose-quickly-data,868300000,10,125000
device-3811,A476C080927B259A,23573BDB,2024-10-18T04:03:47,42.05,31.32,1016.4,3.74,3.11,-33,-2.32,-19.69675,-55.940272,public-friend-after,868300000,9,125000
device-1897,9A07DE3E325957DE,4374338F,2024-08-27T13:51:16,4.54,23.91,978.1,0.93,4.46,-112,-8.58,-58.413461,-149.845237,strong-certain-fall,868300000,11,250000
device-3591,8AC30EDCC36A3933,86263739,2024-08-25T21:03:44,30.56,32.56,1014.0,3.1,3.67,-67,12.41,68.86379,-42.005136,management-positive,867100000,11,125000
device-2062,413D436B4CF97DCC,D01D7A3A,2025-04-07T03:38:47,45.7,10.17,967.1,4.57,0.63,-45,-9.15,-83.127165,27.676739,mother-listen-sit,867100000,10,125000
device-2229,E8DFCBCE2C4FB7F1,BA85EBDC,2025-01-04T18:23:01,-3.97,88.73,997.3,3.72,2.67,-95,-16.24,75.749552,-61.700525,discussion-country,868300000,10,250000
device-0011,340C1C792DF19186,FB0E026F,2024-12-09T05:53:37,44.07,38.72,999.9,1.81,0.79,-58,-5.05,-60.150566,6.4117,alone-knowledge,869500000,8,125000
device-3489,F34C7750364DB425,E3845259,2024-07-28T13:26:51,21.94,68.74,1007.4,2.52,1.51,-34,-2.06,21.515541,1.492835,measure-perhaps,867100000,8,250000
device-2375,C2E7AB5B54965F6C,743D5F8C,2025-03-25T23:21:24,41.42,68.39,994.3,4.76,0.67,-34,1.01,44.780473,111.717694,ability-magazine,867100000,9,250000
device-4464,1D4C8BF2FF2DC184,043052AB,2025-01-11T08:02:07,45.1,23.02,987.1,1.92,3.86,-41,13.73,23.624072,21.330018,child-federal-full,868300000,7,125000
device-1549,CFF0D3243CDBA270,0B30C652,2025-01-05T01:39:40,20.62,13.46,967.2,2.41,4.89,-72,-10.73,-0.327887,-8.919589,number-throw,867100000,10,125000
device-1725,2B833B8A26B8C912,1C3DE87B,2025-01-03T03:04:52,40.19,48.92,989.0,1.32,2.94,-119,0.32,-48.048334,131.09452,from-design-mother,867100000,11,250000
device-3081,4C2F9DC65077A6C7,5BF8341F,2024-08-21T17:10:53,49.91,14.49,971.9,1.41,4.07,-98,4.74,-89.257685,116.086469,professional-bad,869500000,12,250000
device-4463,919DDF42D417CF42,D33A4B42,2024-08-12T04:19:47,-2.4,53.01,968.5,3.9,3.16,-98,-19.03,66.688612,-141.58155,they-create-job,867100000,8,125000
device-3851,E156052A0DC4A956,FCB6FB73,2024-09-03T20:11:22,39.67,51.63,989.6,1.36,3.22,-74,-5.33,32.376269,140.213812,century-anyone-of,868300000,12,125000
device-2220,F6412901671132B8,5CA28FB5,2025-05-19T15:02:48,20.16,62.5,1003.6,3.77,2.33,-64,-15.72,-46.070639,138.331272,drop-fly-part,868300000,9,125000
device-2912,80BE86AD8CADB05E,320D271C,2025-06-01T10:14:32,37.19,88.29,997.7,1.87,4.7,-99,12.44,2.191332,150.101813,bar-arm-difficult,867100000,9,250000
device-2504,F95EC7D170705AC1,D2B16D07,2025-02-18T02:50:13,35.93,52.46,980.0,0.63,2.23,-34,8.34,-22.853573,75.949349,successful-little,867100000,8,125000
device-0125,5DA7C619F87AB01B,E67AA14F,2025-06-25T13:52:30,-0.75,39.17,1030.6,4.34,2.63,-107,14.55,-39.663477,35.756861,build-ago-approach,869500000,12,125000
device-3376,78D1266CED78F341,9D3A86BA,2025-04-01T00:43:10,17.39,57.58,1004.5,4.96,4.4,-36,8.79,-15.511837,104.015242,include-clearly,868300000,11,125000
device-4137,DB5D57B82D751AB9,CA160567,2024-09-20T01:06:27,-0.96,46.05,970.2,3.7,1.12,-104,4.83,-30.229871,158.230794,foot-above,869500000,11,125000
device-3812,7B1C1190518932F2,753602D7,2025-04-02T06:11:26,0.14,65.21,963.6,0.85,3.18,-46,-8.0,-32.185244,-33.539791,building-suddenly,867100000,8,125000
device-2227,AA066F15B866B551,46C3AB04,2025-01-31T23:17:28,-6.83,32.08,985.8,2.95,4.42,-45,12.86,13.053715,-86.746707,inside-account,867100000,7,125000
device-0174,1DCE25B0FFD03656,2A678DB0,2025-03-11T20:45:39,28.86,57.58,1016.9,4.11,3.54,-85,-8.62,-36.132083,165.823716,also-life-project,868300000,10,125000
device-0177,334AE24522C78F3C,E98A4418,2025-05-18T16:35:54,47.42,60.61,1033.1,2.08,3.66,-96,9.21,-68.655741,27.633164,letter-operation,869500000,7,250000
device-2163,CFC2DE1A5C6D8118,282756D3,2025-07-08T09:05:51,43.98,83.44,979.0,1.68,2.99,-117,2.05,28.005074,51.835801,stop-design-have,868300000,9,250000
device-4805,5C0BCFDEA662A35B,9DF03EBA,2025-05-18T03:20:05,38.89,22.67,1010.7,2.3,2.91,-62,-2.23,-77.640495,-173.293897,great-require-stop,869500000,10,125000
device-3960,302807B217302228,471EA6B9,2025-02-15T13:56:55,12.56,52.0,1036.4,0.52,4.79,-104,14.93,58.132389,-0.8324,entire-beautiful,869500000,11,125000
device-0645,30AF081EC0372A56,05DE8054,2025-07-04T09:28:22,10.13,44.15,1010.7,2.17,1.04,-79,1.06,4.841608,164.533619,but-performance,868300000,10,250000
device-0458,23BFC8D3B2B8CE08,DF455238,2025-05-01T19:33:54,-8.77,59.74,1045.0,2.2,3.79,-93,-18.65,-11.098941,-33.063654,compare-result,869500000,8,250000
device-1577,F297773DE9125B52,AE644AE2,2024-10-10T02:35:39,27.81,52.36,989.6,4.97,3.64,-62,13.23,18.64588,33.128237,room-religious,868300000,9,125000
device-4852,99C8E8E35242A9F4,26BBB14B,2024-11-01T04:58:07,39.69,21.09,1020.5,4.48,3.11,-73,-5.16,18.076875,-178.872944,fight-admit-short,869500000,9,250000
device-0017,8B0EB25B9AD537DE,10AC40CD,2024-10-02T13:15:07,14.54,34.37,996.2,3.76,2.99,-95,-14.5,-50.343679,-44.159181,listen-model-thank,868300000,7,250000
device-1184,E16976E8FD7404AE,EE6F6285,2025-03-06T22:15:22,-2.78,88.32,995.8,0.96,2.65,-77,1.69,-68.193658,84.166213,fill-big-card-range,868300000,9,125000
device-2701,A25C3A2426AEB15E,A929D463,2024-08-28T08:55:40,17.19,64.6,971.2,4.87,1.1,-66,3.05,-62.351658,124.752292,example-accept,868300000,12,250000
device-3274,BC2C204D04F5A4CB,49BB018F,2024-09-03T22:16:22,9.7,85.69,998.9,4.11,3.97,-89,-11.97,-35.05575,69.673986,simple-ago-world,868300000,11,125000
device-4540,F1C01B8346D4E502,4BFDBDC2,2024-09-08T07:54:04,11.62,23.73,1023.3,3.61,0.54,-80,5.12,27.515002,-30.854902,generation,869500000,7,125000
device-0260,7DF5AFDE1AD9DD32,8018AAFF,2024-11-16T04:00:23,8.99,85.69,1036.0,2.63,0.57,-88,4.55,75.867056,63.076541,structure-or-by,867100000,8,250000
device-3331,819DF52540F62A18,3EDE1D03,2024-10-22T08:04:48,39.3,22.23,1023.7,4.11,4.71,-65,-19.74,65.412769,31.53916,anything-miss-movie,867100000,12,250000
device-1447,D37EE5F0958A366B,653EE3C7,2025-06-25T16:08:12,11.59,13.85,1009.3,4.0,2.83,-100,7.1,-24.891713,-141.949223,health-over-field,868300000,10,250000
device-2972,D9A3A9A4195DADB7,4C6E8174,2024-09-15T10:16:42,-5.7,84.38,974.2,3.16,2.72,-37,-7.68,54.185301,132.79327,far-run-four-at,867100000,7,125000
device-2391,DD5881F36FF487CB,8FFE8656,2025-06-19T19:49:04,35.56,71.53,1001.3,2.64,1.58,-64,6.49,-29.042104,157.519643,thus-according,869500000,12,125000
device-3372,6D1B9208955D85B3,394E1C08,2024-10-01T09:31:25,10.08,73.11,1022.7,3.48,1.02,-55,-5.6,29.333083,-113.746058,federal-why-all,867100000,7,125000
device-3786,F7099FDA98F87BAC,E3B0DF65,2024-08-24T23:43:07,-4.61,37.78,982.4,1.2,2.05,-55,14.31,-1.911102,-110.007209,myself-who-wide,867100000,9,250000
device-4652,F1ACD063F9C44FFC,11DD9B62,2025-04-03T10:40:37,40.94,45.95,1036.8,3.67,2.25,-46,1.61,53.900715,155.059863,wide-candidate-mind,869500000,7,250000
device-4157,1C859AA40FB46CF8,01B0A416,2024-10-23T11:53:35,34.96,48.67,974.6,1.1,3.64,-106,-8.85,-85.163059,-133.575615,conference-region,869500000,11,250000
device-1962,CF4A048C579BFC52,601A4057,2024-09-12T07:16:45,-0.67,83.0,1012.3,4.44,1.91,-78,-14.46,54.588401,-177.824285,close-single-role,869500000,7,250000
device-4775,148D89AC1A3660DB,CE1D6FF4,2024-11-10T19:56:08,23.09,69.51,1044.0,3.42,3.95,-94,10.62,-10.814651,-130.896811,difficult-even,867100000,7,250000
device-2846,786DE20D6E0157A0,318E71E1,2025-05-17T00:37:57,28.92,83.51,958.2,4.78,3.36,-90,10.49,-21.162219,-79.648495,money-significant,869500000,7,125000
device-2731,F22E05852E56F586,DB8BB86C,2024-12-02T16:39:19,0.31,85.47,1023.4,2.31,4.67,-58,0.37,-64.017405,63.615321,bit-notice-your,868300000,10,250000
device-4205,CB860A4DFF1F0AFF,234D3925,2024-12-30T02:59:52,24.21,37.25,980.3,0.89,2.71,-35,12.86,72.153209,-93.659612,pick-catch,868300000,10,125000
device-3077,D9E694CB2708E80C,2D277389,2025-03-26T18:01:22,30.97,38.6,1045.1,3.56,4.23,-30,-15.92,33.834757,106.012181,because-probably,869500000,12,125000
device-4466,83DC23204DAAE950,3F0C12F3,2025-03-17T09:58:47,40.73,45.79,961.0,1.21,4.64,-50,-19.01,-69.036274,-116.917884,late-different-old,868300000,7,250000
device-3472,2717A50CB3CCE2C5,BF7192F3,2025-05-15T21:35:45,2.23,75.57,958.0,3.22,3.84,-62,2.7,-26.584592,-11.042714,turn-probably-rule,867100000,11,250000
device-3575,4986577AD907FD08,797F38D2,2024-12-02T07:48:29,9.61,84.46,977.3,3.24,4.5,-53,-19.41,-42.788762,-136.414246,both-car-east,869500000,10,250000
device-2936,EC6B11B94CE72B38,F5E20547,2025-07-07T21:40:56,8.12,48.99,956.3,3.35,0.83,-40,-1.48,28.043612,-150.765843,simply-second,868300000,8,125000
device-0150,B80BE0D9C597B362,3DCD1EBC,2024-12-23T01:12:42,26.81,57.83,981.0,1.07,3.0,-60,9.36,-66.794724,-125.592553,role-stop-nice,867100000,12,250000
device-0106,C3F41C2C74010C06,C2E2C77F,2024-09-24T22:50:50,19.67,36.98,1002.6,3.08,4.41,-80,1.21,72.993392,28.260893,culture-republican,869500000,10,125000
device-1697,07BA9159BCDB4CBC,C536C266,2024-10-02T07:30:48,10.55,16.79,971.7,4.46,2.1,-103,-14.67,83.116666,-153.167694,focus-maybe-sing,869500000,9,250000
device-1013,9FFA67DF3CAE8A5D,1DF19694,2025-06-09T11:40:46,41.18,38.58,1007.3,0.85,0.98,-106,12.06,-4.709936,-61.828814,line-throughout,868300000,8,250000
device-2099,96173E8F96B7F24E,C577FBA4,2025-01-30T04:20:58,26.61,10.96,992.4,1.0,4.88,-113,-19.19,19.220172,-151.092096,young-listen,868300000,11,250000
device-3178,DE978E45C5858150,F9C86725,2025-01-10T15:52:00,-8.17,85.22,1029.5,1.97,1.09,-111,2.85,-87.737314,-20.370871,mother-family-ago,869500000,11,250000
device-0505,31622D91BD3A42E0,373CD87B,2025-04-27T05:14:44,-4.66,80.24,1042.1,3.68,2.39,-55,-11.27,25.367857,-17.199649,visit-fill-avoid,868300000,12,125000
device-3272,61C0951C66FD3400,31CEC7E7,2024-09-10T02:53:41,9.45,80.06,984.1,4.6,4.17,-79,-18.51,-35.1055,68.794866,involve-century,868300000,10,250000
device-2496,177AF46642D3B3ED,418D97C6,2025-05-09T14:33:04,12.79,32.73,957.9,0.69,3.07,-40,-2.34,-34.57211,-175.766469,page-weight-prepare,867100000,9,250000
device-3703,D265899944DB7435,D4346C1C,2025-02-17T12:34:25,13.55,43.13,995.4,0.73,0.7,-117,-1.81,76.893281,-175.728514,important-teacher,867100000,11,250000
device-0537,746232BD0FAD78D1,99C992AF,2025-02-02T09:29:36,45.98,55.45,957.3,2.12,1.98,-95,5.94,-32.318703,161.640922,service-hit-reach,867100000,7,250000
device-0468,7D69797391DAF2B4,4C98E290,2025-03-08T00:16:42,4.11,81.71,1026.9,2.14,2.48,-76,-5.27,60.229073,-97.767174,project-during-need,867100000,9,250000
device-4753,C2FB779FEFC857F0,B67779F3,2024-08-08T10:47:08,31.1,57.73,1006.3,1.93,3.83,-52,-0.58,20.591508,-43.322485,medical-decide-his,869500000,8,125000
device-0616,7007C5C039DC8302,B002B9FA,2024-12-08T15:06:39,35.05,21.02,991.2,2.65,2.12,-44,-9.8,-43.618735,145.238853,light-join-with,867100000,9,250000
device-2598,D7FD5C1892BDA737,AEE10013,2025-03-27T14:24:04,14.01,12.28,975.7,3.63,2.66,-65,2.29,-66.315912,91.542417,address-actually,867100000,12,250000
device-3861,2F344F6AE429C896,6FB00C9C,2024-08-30T01:58:03,12.76,64.66,985.5,3.9,4.22,-49,12.69,72.063781,-115.190831,travel-lead-oil,869500000,11,250000
device-2026,E2FB1BC221213E5C,38718D86,2025-05-18T01:07:40,46.15,11.06,997.4,4.99,3.4,-102,-8.7,-56.067048,-113.191067,question,867100000,7,250000
device-3898,00FEFB6C83226D73,811905F7,2024-10-26T07:34:25,29.33,26.71,1035.4,1.48,4.94,-98,4.35,-38.307221,16.139919,hold-federal-friend,868300000,7,125000
device-2618,AD737EF2E65FF7AF,8CA3B8FD,2024-11-06T00:25:28,44.23,25.88,998.8,3.37,1.53,-115,4.19,-68.351965,-179.539953,room-hundred-others,869500000,7,250000
device-4779,699B838A8C2054F6,C95CD94E,2025-01-13T01:01:40,46.75,39.65,1002.4,4.08,4.19,-46,1.42,-56.982102,-118.910937,effect-civil-paper,869500000,7,125000
device-4154,7679365346C54A5C,228EA4E7,2025-07-06T08:59:50,18.36,38.54,961.4,4.76,1.27,-95,-8.15,78.524315,-172.103423,economic-know-name,867100000,7,250000
device-4674,C295AD73B8EAF5D0,06EFEAB8,2025-07-02T16:25:33,4.69,15.42,1008.2,1.01,2.07,-70,3.56,26.638462,149.837762,door-son-page-force,869500000,7,250000
device-3181,4FB8A0D258664219,DE1D32DB,2024-12-02T00:42:09,-8.22,76.02,988.3,3.84,0.87,-56,-1.24,-26.524837,-111.783412,today-western,869500000,7,250000
device-2277,69FB5BFE5603368B,B6590552,2025-04-10T14:47:22,7.81,59.44,1010.4,0.73,4.84,-95,-10.14,11.166458,10.557452,inside-together,868300000,11,125000
device-2474,462D0C57C91A2E46,A133C304,2025-05-27T04:40:40,2.34,89.14,997.5,2.13,3.25,-100,-15.35,-30.068434,-30.628401,begin-such-late,868300000,7,250000
device-1882,6431A47C59F7BFBD,C6CD432C,2025-02-04T15:01:02,44.09,78.71,1001.4,3.91,1.18,-57,13.52,31.143342,-116.381021,develop-size-work,868300000,12,250000
device-2083,76FC923BAACF0250,C1581642,2025-05-21T00:03:44,3.09,30.95,1017.8,4.36,1.2,-75,10.79,-51.391856,127.172155,gun-financial-town,868300000,10,250000
device-4356,F063CE1011C99423,96E1E453,2025-03-02T03:25:25,19.7,27.57,1035.8,4.85,1.49,-43,1.26,82.338818,-0.100986,day-time-rock-will,869500000,7,125000
device-2991,810AB79C6E497885,BF52AA8E,2025-03-03T12:13:25,12.12,62.91,962.7,0.69,1.92,-78,-2.02,85.921485,-57.22561,american-threat,868300000,12,250000
device-2161,2804ECC3C6556693,0C52EC17,2025-02-27T23:36:30,-1.82,65.83,1036.3,3.2,0.55,-56,-19.4,-75.897477,104.299833,friend-police-worry,869500000,12,250000
device-0906,EC52AD7CCDC6CCAB,104F3E3B,2024-08-02T16:53:06,34.54,87.02,973.4,4.32,4.88,-99,-9.7,-16.448713,149.837742,day-citizen-push,868300000,11,250000
device-2670,52A77C1C5886A2DF,B30283AD,2024-11-12T09:26:15,13.8,45.34,1040.8,1.54,4.41,-106,-18.43,8.506854,-148.081799,world-huge-talk,869500000,8,250000
device-1677,1EF3E941A6A544CB,E49D8A5F,2024-10-08T16:40:41,7.34,42.54,1036.0,1.54,3.12,-46,14.98,-20.36273,-133.688952,worker-step-ready,867100000,11,125000
device-1723,54CED0A833D2940F,BBD32673,2024-10-15T00:43:29,13.32,60.19,1035.0,2.6,2.34,-33,-11.08,-66.240097,-46.301603,ask-card-tree-drop,868300000,8,125000
device-3807,408EEE864F7740AF,5525F4E4,2024-12-29T20:16:16,16.93,21.13,974.1,4.8,1.33,-92,12.75,1.825501,1.510322,identify-though,869500000,8,250000
device-3546,4EC0E66AA0D96E40,8F39D0C9,2025-03-07T05:28:17,-2.64,16.92,951.7,1.28,3.14,-117,-7.2,88.126861,114.511347,city-throughout,869500000,8,125000
device-3354,4FEDAB752C8FA0F4,D90CC5D0,2025-04-28T19:50:25,40.02,87.38,951.3,1.24,4.4,-68,-18.14,74.085758,59.527678,join-issue-clearly,869500000,12,125000
device-3714,365D3529A6F9C29C,0A3C9341,2024-11-19T14:40:52,49.87,23.24,1020.3,3.92,0.51,-50,-0.25,-14.970775,-86.155627,but-mother-black,868300000,8,250000
device-0558,A0FEC03EA3E2B314,ED160D92,2025-04-24T20:36:40,45.09,39.07,1001.7,3.47,3.06,-72,-0.05,27.773404,104.270382,cut-avoid,867100000,10,125000
device-3386,8570E85001C6723D,E54A00C8,2025-05-23T18:13:36,35.16,17.12,965.4,4.77,3.41,-88,-17.96,-65.415684,-165.954566,low-yard-sister,868300000,10,250000
device-0199,B93CA38221A2662F,1DA8E42A,2025-06-16T10:44:55,8.11,75.65,971.5,2.05,2.53,-54,-6.41,76.171287,-154.412618,stuff-near,867100000,9,250000
device-3033,6704AA3D1443D57E,CDF777E4,2024-07-21T21:57:41,25.91,79.32,1045.8,4.61,2.79,-58,-15.32,-87.600546,-7.008627,pay-government,869500000,7,125000
device-4180,05E0ECDF00B38CFC,1574FBCF,2024-12-28T09:33:17,13.6,77.9,957.7,2.27,4.4,-64,14.73,71.143036,119.450036,stuff-economy,868300000,10,250000
device-1537,1F86BA38305DDD3A,555BEE76,2025-03-20T08:55:06,-7.33,21.44,1007.3,0.75,0.55,-66,14.36,86.963865,116.064491,off-movie-race,869500000,11,250000
device-3849,CE7567E459EE28D1,DD594805,2024-11-17T21:08:08,43.5,32.66,1017.7,3.48,1.88,-74,5.57,30.925734,27.657325,ask-free-production,868300000,11,125000
device-0435,30372C5BE6E5747F,0F3DE780,2024-11-09T17:39:48,9.47,75.17,998.4,1.74,2.8,-63,11.32,53.107997,68.739456,life-chair-still,867100000,12,125000
device-2397,DCC4E7D8B7AE1E85,CE2F5561,2025-03-11T03:57:33,-3.96,34.56,954.8,4.9,2.4,-77,6.62,-51.857745,-30.522019,senior-happen,868300000,10,125000
device-2442,CBBBC4A91A29BA57,D4DC64B4,2025-06-10T06:02:39,18.29,35.53,996.0,3.82,1.01,-109,-0.9,82.685175,-9.909715,office-fact,867100000,11,125000
device-0699,C0C6FBEC253325C0,F6B3EC3A,2024-09-15T11:57:26,23.35,68.43,1047.8,1.12,1.12,-97,-16.65,33.887564,-26.334424,feeling-allow-radio,867100000,9,250000
device-2780,E51EE2AA80D0CD61,67465157,2024-08-09T11:39:22,25.6,12.15,1014.2,0.92,4.56,-67,-11.23,39.104341,131.641356,toward-successful,869500000,10,250000
device-2607,DCDDFCB97C8ABD36,E47E4C77,2025-07-14T11:08:31,3.21,65.84,1000.2,2.22,1.94,-70,7.81,80.86139,-97.7401,total-peace,869500000,7,250000
device-0200,FAC88C7603487A81,F0343323,2024-10-27T12:08:08,-1.04,27.74,953.7,1.99,2.39,-38,11.35,84.899349,-132.435135,kitchen-after-add,867100000,8,250000
device-0566,B67E3EB71B84A662,A8B069D5,2024-11-03T10:31:24,15.19,30.62,963.6,2.29,3.74,-81,12.29,85.042228,156.290469,food-candidate-red,867100000,8,250000
device-0745,E6793759C4573DE5,CBE90636,2025-07-11T16:57:19,36.53,40.07,1008.8,1.49,4.33,-115,-4.59,12.57754,10.718495,mean-medical-street,869500000,12,125000
device-0452,7D5C5689E0872EAB,BA0FA70C,2025-01-29T22:48:32,15.72,85.69,1022.6,1.69,1.9,-79,5.36,-32.859054,-123.703977,now-radio-report,869500000,11,250000
device-2599,E3302F7116C219ED,2945591A,2024-11-24T20:49:15,10.66,26.26,1011.0,1.14,4.77,-40,-7.98,55.407006,64.973885,through-music-up,868300000,12,250000
device-1803,41DB2D62EB7633DF,C701B6F9,2024-11-27T07:53:05,10.99,80.59,971.8,4.53,1.76,-80,-17.6,-84.728356,169.891248,author-play-whom,869500000,12,250000
device-1967,484B954EC9C4474E,8AB8A43D,2024-11-13T13:40:37,13.73,74.84,981.8,3.58,2.59,-63,5.18,6.387251,-68.119799,really-history,868300000,10,125000
device-0100,3196FAB30124F5A5,C5138B4D,2025-02-08T20:03:41,47.95,26.95,1018.8,1.27,4.15,-111,-6.7,-65.231466,126.837088,material-data,869500000,7,250000
device-4742,6B25AFA3C6168A77,D3F56533,2025-01-30T13:37:40,2.85,51.84,972.3,1.88,0.82,-99,6.55,-43.669207,24.713742,about-first-four,867100000,8,125000
device-4333,5877B19B5FA5CDEF,6509FD61,2025-04-25T10:29:08,38.8,49.16,1039.4,4.35,3.11,-95,5.81,-12.64537,-13.989046,tv-but-past-beat,868300000,12,250000
device-2167,63E07F5DE8525A69,BD55795B,2024-11-14T14:37:05,6.61,62.02,994.5,0.52,0.6,-33,-15.62,-14.671876,-139.536771,congress-one-year,868300000,10,250000
device-0198,D9A1C11F83124A1E,CE3B7CB9,2025-03-29T23:13:06,38.07,54.96,1045.5,3.99,0.64,-82,-19.74,-36.506027,-145.959012,to-third-sort-ok,867100000,9,125000
device-2154,30E2436D84B7C163,CF2B5366,2025-06-12T07:45:01,41.72,78.05,952.6,2.77,1.29,-95,-13.54,-61.922958,-95.826777,budget-visit-hot,868300000,11,125000
device-3657,9D0BFBADB378D9D4,E1FE1C78,2024-11-05T06:14:32,21.56,35.55,961.1,3.91,1.78,-41,0.7,35.305978,-104.25717,build-few,869500000,8,125000
device-1166,A9A5AC6CC542E729,76307517,2024-07-17T12:44:09,-6.47,45.19,956.6,2.47,2.72,-119,8.32,-8.505734,137.928871,behavior-of-market,867100000,8,250000
device-1026,BADA0F63AFFBFD9B,2DF5CC2D,2025-02-21T22:11:28,16.15,77.07,954.0,1.68,4.27,-48,-17.81,-89.012307,-24.03606,face-work,867100000,8,125000
device-0117,89E289A0ABE0175C,CF782976,2025-07-04T22:18:14,23.59,28.2,1009.4,1.18,3.59,-64,-16.27,23.563294,179.083951,learn-understand-no,867100000,10,125000
device-0138,8CFA448632B9D309,3E040D1C,2024-09-24T12:28:14,-5.74,31.04,989.2,2.55,3.51,-106,-10.75,-55.863199,150.040288,do-sometimes-part,867100000,11,250000
device-2577,EE9231C1DEA6E88B,690E52FE,2025-03-25T07:17:30,-4.67,71.3,972.4,3.06,4.43,-70,2.96,-33.527212,157.144972,the-mean-character,869500000,9,125000
device-1263,5EDB9EA7A2A89F75,52BA1F17,2025-05-14T22:55:41,16.32,60.54,980.0,4.14,1.89,-41,-10.46,21.04369,107.923159,be-half-officer,867100000,11,250000
device-0845,8ACD86C269A84F34,7FAF2365,2025-01-27T06:10:25,36.44,47.52,996.2,0.84,3.07,-92,-10.42,47.72679,94.68597,cold-feeling-such,869500000,12,250000
device-2874,2D28DA2968BD7912,063BC3F6,2024-08-24T18:12:47,47.53,58.57,965.3,1.38,1.99,-119,0.28,-18.144534,14.569427,understand-ok-live,869500000,10,125000
device-2459,FE34E1F8C88C3BD6,D698FCD9,2024-08-22T17:25:30,17.91,13.24,1010.0,2.06,3.58,-47,9.53,7.569812,110.249188,fight-win-stay,868300000,12,125000
device-2522,B02C362A55139F00,0F9A01AA,2024-10-22T12:36:59,3.92,53.42,1049.9,4.92,0.81,-56,6.96,64.23875,63.681009,notice-move-year,868300000,8,125000
device-3277,7078CCEEA4F9F63C,2C1EAE9F,2025-01-07T21:12:08,5.42,55.57,987.0,4.36,3.46,-105,-19.2,-79.358549,109.736581,analysis-glass-wish,868300000,9,250000
device-4040,036F55E30FA91D8C,AE942AE0,2024-10-06T22:13:59,30.74,11.44,1029.5,1.98,4.14,-58,4.87,24.038177,18.042771,sound-fact-money,869500000,8,125000
